id,user_id,restaurant_id,total_rating,food_rating,service_rating,ambience_rating
53255,42723,16211,2,2,1,4
53256,47907,23499,2,1,4,1
53257,8738,2656,2,1,1,5
53258,17746,332,3,5,1,4
53259,44498,22566,3,4,2,4
53260,15219,10450,4,5,4,5
53261,45999,10199,2,4,1,2
53262,38060,5908,2,4,2,1
53263,39348,14917,3,1,4,4
53264,5376,7172,3,1,4,5
53265,8702,21788,3,2,3,4
53266,49243,11706,3,4,4,3
53267,9488,23200,3,4,3,2
53268,2565,2222,2,1,4,2
53269,43408,26453,3,2,4,5
53270,49863,37482,2,2,3,1
53271,48145,16291,3,1,4,5
53272,1677,26438,3,3,4,4
53273,31032,26244,3,4,5,2
53274,31636,16899,2,4,2,2
53275,17675,5683,4,4,3,5
53276,27539,27373,2,3,2,3
53277,49768,3251,2,2,1,5
53278,20645,31415,3,2,2,5
53279,4567,37598,2,3,2,3
53280,15294,13775,5,5,5,5
53281,16632,7329,4,5,5,3
53282,47272,21583,3,1,5,5
53283,31721,5504,3,3,5,2
53284,25558,21481,2,1,4,1
53285,16793,24454,3,4,4,1
53286,34373,9,2,4,1,3
53287,14190,778,1,1,2,2
53288,6146,38827,3,4,2,3
53289,41178,39959,4,3,4,5
53290,40597,34381,3,5,2,3
53291,13129,20712,1,2,1,2
53292,31588,6819,3,3,3,3
53293,7348,32847,3,5,2,2
53294,2240,25010,2,4,1,1
53295,4115,1916,2,2,3,3
53296,29369,7451,3,5,3,1
53297,15395,30055,2,1,3,2
53298,34497,29165,2,4,2,2
53299,1825,8910,1,2,1,2
53300,9042,15911,4,4,5,4
53301,33629,39469,1,1,1,2
53302,11391,27227,2,3,2,3
53303,41626,30271,4,4,5,5
53304,16235,26492,3,5,1,4
53305,19790,21013,2,3,1,2
53306,19104,25024,5,5,5,5
53307,8192,38280,3,2,3,5
53308,16175,26408,3,4,2,5
53309,20890,2501,2,1,3,2
53310,25852,13275,2,2,1,5
53311,8391,38749,3,3,3,4
53312,23598,19082,4,5,3,5
53313,27072,29441,2,1,4,3
53314,28518,24458,2,2,2,4
53315,41007,4246,2,1,4,1
53316,2733,23467,2,2,4,1
53317,40657,21929,3,4,2,3
53318,2676,36232,3,3,2,5
53319,46396,214,3,1,4,4
53320,48288,4003,5,5,5,5
53321,47919,12027,4,5,5,2
53322,13932,2913,2,3,3,2
53323,18353,35829,3,3,1,5
53324,24746,12243,2,2,2,3
53325,49477,11672,3,1,5,5
53326,20638,9172,2,2,3,3
53327,12184,2756,3,2,3,5
53328,46576,2215,2,4,1,1
53329,17531,34818,3,4,2,4
53330,14443,31275,2,1,3,2
53331,34868,2413,3,4,1,5
53332,29356,1437,3,1,3,5
53333,24495,19889,3,2,5,3
53334,32325,31619,2,5,1,1
53335,11851,23423,1,3,1,1
53336,17720,40038,3,2,3,5
53337,7727,2901,1,2,1,1
53338,5844,14543,2,2,2,4
53339,10203,37063,2,1,1,5
53340,19539,10595,2,2,1,4
53341,1494,15298,3,5,3,2
53342,32181,6643,3,4,4,3
53343,37001,5875,2,4,2,2
53344,3034,29203,1,2,2,1
53345,38772,10393,3,5,2,2
53346,24806,23629,2,2,1,4
53347,3951,11677,3,4,2,5
53348,4072,37025,2,1,1,4
53349,6837,34038,3,2,3,4
53350,35397,1943,2,3,2,1
53351,35778,4586,1,1,1,3
53352,32799,2516,3,3,3,3
53353,6643,37866,2,2,1,5
53354,12654,10503,3,1,4,4
53355,15396,23742,4,5,5,2
53356,26490,7705,3,2,5,4
53357,13351,18488,3,2,4,4
53358,38580,4992,1,1,3,1
53359,26259,10522,4,5,3,5
53360,444,18918,3,4,1,5
53361,30311,7264,2,2,4,2
53362,24022,27901,1,2,1,2
53363,32488,8938,2,5,1,1
53364,506,30255,2,5,1,1
53365,20866,33316,2,3,3,2
53366,17470,22737,3,3,5,2
53367,2536,37532,2,2,2,4
53368,21266,21260,4,5,2,5
53369,41226,36693,4,5,5,3
53370,17390,16119,4,5,2,5
53371,12335,33493,3,5,2,3
53372,23478,32567,3,5,5,1
53373,48223,26427,3,3,4,2
53374,9254,27884,3,2,5,4
53375,27256,37048,3,3,4,3
53376,47563,38394,3,5,5,1
53377,10767,13919,4,5,3,4
53378,32927,9393,2,3,1,4
53379,40444,914,2,4,1,3
53380,16568,7995,4,2,5,5
53381,26878,34781,1,2,2,1
53382,16825,7953,1,1,3,1
53383,49807,18649,3,1,4,4
53384,9553,34985,2,1,5,1
53385,40067,9030,2,3,3,1
53386,20257,2554,2,2,2,3
53387,43015,40019,3,2,3,5
53388,20343,23421,2,2,3,2
53389,30251,19133,4,3,5,5
53390,25227,25497,2,3,3,2
53391,14370,31076,3,3,2,4
53392,19067,8913,2,1,4,3
53393,3928,38515,2,1,5,1
53394,19911,7151,3,3,4,3
53395,20158,39641,3,1,5,5
53396,19667,7641,3,3,2,5
53397,47485,29241,4,4,3,5
53398,12732,35883,4,4,4,5
53399,23143,9292,2,3,1,3
53400,1458,11727,3,4,3,3
53401,48131,602,1,3,1,1
53402,21160,473,1,2,2,1
53403,47502,37706,2,2,3,1
53404,2455,38436,3,3,2,5
53405,30162,21831,3,1,5,4
53406,36525,6735,3,5,5,1
53407,45311,32628,2,5,1,1
53408,18332,13459,3,5,1,3
53409,40088,33885,3,4,2,4
53410,3702,5567,4,5,5,4
53411,3654,26573,2,3,1,2
53412,34249,27626,3,3,4,3
53413,32497,10943,4,5,4,5
53414,44841,20599,3,3,3,4
53415,1886,977,2,3,2,1
53416,30972,16876,3,2,3,4
53417,46629,26757,2,1,1,4
53418,8652,30199,3,2,4,3
53419,8516,30387,2,2,5,1
53420,38898,1820,2,3,2,2
53421,33193,39020,2,5,1,2
53422,41774,16648,4,3,5,4
53423,40448,39275,3,4,3,4
53424,12534,40155,3,4,1,4
53425,12067,2140,4,3,5,4
53426,22171,3626,3,3,5,3
53427,31395,38865,3,4,3,3
53428,4577,23047,1,1,1,3
53429,43942,28490,2,1,3,3
53430,46684,10916,1,1,1,3
53431,15031,27008,3,5,4,1
53432,2947,29638,3,2,4,5
53433,6727,22493,2,5,1,2
53434,16665,5381,2,3,3,2
53435,25647,11681,3,1,5,5
53436,44820,27010,3,4,5,1
53437,7102,32370,2,1,5,1
53438,27496,19659,2,3,2,2
53439,26982,39163,2,1,4,2
53440,21954,36610,3,4,2,5
53441,42125,1254,4,5,3,4
53442,42009,17357,2,1,5,1
53443,11665,30690,3,5,1,4
53444,45968,22268,3,3,5,3
53445,31936,26909,2,4,1,3
53446,13429,18534,2,1,5,1
53447,45041,3257,4,4,5,3
53448,43595,9020,3,5,1,4
53449,21888,18011,2,3,1,4
53450,27662,40001,2,4,1,2
53451,48030,38368,3,2,4,3
53452,26558,24365,1,2,1,1
53453,48714,394,3,5,3,2
53454,24989,28160,3,3,4,3
53455,12971,25152,2,1,5,2
53456,19591,11682,2,1,4,1
53457,28237,35491,3,4,2,3
53458,28847,22471,3,5,1,5
53459,20384,10634,3,2,3,5
53460,24652,12385,4,4,4,5
53461,40783,17859,3,4,2,4
53462,3625,7405,4,5,4,5
53463,43181,29411,2,4,2,2
53464,14110,36183,2,2,4,2
53465,25192,36914,2,4,2,2
53466,29284,11557,3,1,4,4
53467,30344,26372,3,3,2,5
53468,5247,38889,3,2,4,3
53469,45547,13611,3,4,3,4
53470,33438,15988,4,5,5,3
53471,44832,39518,2,2,4,1
53472,11032,5232,2,1,1,5
53473,45186,14094,4,5,5,2
53474,15822,28824,2,1,4,2
53475,13692,22144,3,2,5,4
53476,22679,33904,2,2,3,2
53477,3200,22027,3,3,5,1
53478,46222,32636,2,2,3,3
53479,6533,27829,3,1,5,4
53480,23738,34535,4,5,4,3
53481,12570,34797,2,2,3,2
53482,35019,18655,3,5,1,3
53483,27594,24677,2,1,3,3
53484,11596,20669,2,5,2,1
53485,15730,21416,2,1,3,4
53486,39267,7855,2,2,3,2
53487,37559,37556,2,3,3,2
53488,48983,3745,2,3,2,2
53489,4226,18956,2,2,2,4
53490,33533,12503,4,5,5,3
53491,20661,21740,2,1,1,5
53492,45818,33843,3,1,4,5
53493,13044,18581,3,4,4,1
53494,11038,12282,3,5,2,4
53495,17317,38046,3,4,2,3
53496,43554,37913,2,2,3,1
53497,7156,11509,3,3,5,1
53498,40973,2053,2,3,3,1
53499,9547,31376,3,4,3,4
53500,3019,39852,2,1,1,4
53501,37311,29296,3,3,1,5
53502,11362,24445,3,3,5,1
53503,37573,20763,3,2,3,4
53504,48015,33895,3,5,5,1
53505,47850,10109,3,1,4,4
53506,43015,31004,3,4,2,5
53507,2672,4752,1,2,1,1
53508,25050,24322,3,5,2,4
53509,49684,16119,4,5,3,5
53510,30008,31834,2,4,3,1
53511,20877,9913,3,3,3,5
53512,49224,9169,3,2,3,5
53513,10100,15226,3,2,5,2
53514,31728,26629,3,2,5,3
53515,7759,39583,3,3,4,4
53516,37315,11417,4,3,4,5
53517,5281,18708,3,2,4,5
53518,18338,34358,2,2,1,4
53519,30085,37665,3,2,2,5
53520,7575,11562,3,1,3,5
53521,8642,112,3,4,1,4
53522,42309,10645,3,2,5,3
53523,41969,34691,1,1,2,1
53524,38894,19355,1,1,1,3
53525,9114,16580,2,1,5,2
53526,37019,9338,3,3,4,3
53527,24088,39591,3,4,3,4
53528,21097,25403,3,3,4,2
53529,2438,38220,3,2,2,5
53530,24419,7849,2,4,3,1
53531,45438,20487,3,5,2,4
53532,15070,35459,1,2,2,1
53533,26070,3603,2,4,3,1
53534,24501,29772,2,4,1,2
53535,38953,20137,2,2,2,4
53536,7791,4215,3,4,3,4
53537,28572,14012,4,4,5,3
53538,35114,1403,3,3,3,5
53539,38722,9490,2,1,5,1
53540,8747,5633,4,5,4,4
53541,3900,38466,3,3,5,2
53542,30307,25586,1,1,3,1
53543,10275,33991,3,1,5,3
53544,49266,20949,2,1,4,3
53545,31702,24184,2,1,2,5
53546,33222,38276,2,4,1,2
53547,43535,8041,2,2,3,2
53548,19117,9079,3,3,4,2
53549,3085,25425,2,1,3,3
53550,47208,21323,3,4,3,3
53551,36646,27747,3,2,5,3
53552,48237,18940,2,1,2,5
53553,21030,35388,3,3,3,4
53554,2241,23649,3,1,4,5
53555,393,18272,2,1,2,3
53556,23168,36006,4,5,4,4
53557,42709,39754,2,2,3,3
53558,49000,24022,3,2,4,4
53559,10461,15857,2,4,1,1
53560,18519,13170,4,5,4,4
53561,2493,5564,3,2,2,5
53562,36954,11341,3,4,4,3
53563,32123,15344,3,3,2,4
53564,28866,25767,3,5,1,5
53565,3755,33090,3,3,5,2
53566,12150,35847,4,5,5,3
53567,6719,17909,2,1,1,5
53568,5120,18498,2,1,1,5
53569,5880,1436,3,3,3,5
53570,16970,1218,2,2,1,4
53571,34653,34245,4,5,3,5
53572,37441,29030,4,5,2,5
53573,21922,17293,3,5,3,1
53574,40323,11725,2,2,2,4
53575,29437,9651,1,1,2,2
53576,33681,9995,2,2,3,3
53577,1652,17202,4,4,5,3
53578,15301,2864,2,2,4,1
53579,15077,3900,3,3,2,5
53580,41370,38262,3,3,2,5
53581,49109,21696,3,1,5,3
53582,8490,29299,3,2,5,4
53583,941,525,3,2,3,4
53584,37323,16210,2,1,4,2
53585,7356,38608,1,2,1,1
53586,26058,25531,4,5,5,4
53587,7046,22505,2,2,3,2
53588,10630,268,3,2,3,4
53589,40631,22409,3,4,2,5
53590,8315,6777,4,5,4,3
53591,18463,34062,4,3,4,5
53592,2284,3092,2,5,2,1
53593,2488,17400,2,1,2,4
53594,9836,7735,3,3,2,5
53595,48141,5323,4,5,4,4
53596,37144,15217,2,3,4,1
53597,9356,26309,2,2,1,5
53598,48543,5576,2,2,5,1
53599,2799,19188,3,1,5,3
53600,20472,37917,2,2,1,5
53601,13728,25618,4,2,5,5
53602,47610,19453,2,3,2,3
53603,31453,843,4,5,2,5
53604,18824,24732,2,4,1,2
53605,26474,35784,1,1,2,1
53606,14975,4248,5,5,5,5
53607,20033,17455,3,4,3,4
53608,40879,4165,2,2,2,4
53609,18029,1204,3,5,2,3
53610,17264,10176,3,5,2,2
53611,39795,9297,3,4,4,1
53612,22679,21686,3,3,4,3
53613,4137,16592,3,5,1,5
53614,33318,2107,2,1,4,1
53615,46087,13388,3,2,2,5
53616,4682,13253,2,1,4,2
53617,18226,1284,3,3,3,3
53618,39591,25057,3,5,1,3
53619,24189,39550,3,1,5,4
53620,29961,36208,3,3,2,4
53621,48794,33462,2,3,3,1
53622,48418,7618,1,2,1,2
53623,10791,5413,3,1,4,5
53624,36670,5217,2,2,4,2
53625,13667,896,2,4,3,1
53626,4654,27497,3,2,3,5
53627,19756,18847,3,4,3,4
53628,24039,4898,2,1,3,2
53629,19045,23892,2,1,3,3
53630,30784,13051,3,5,2,4
53631,27308,37476,2,2,5,1
53632,45397,21158,2,4,1,1
53633,10266,34726,2,2,4,1
53634,18216,38876,3,4,2,3
53635,8420,25496,3,2,4,3
53636,22780,1459,3,1,5,3
53637,16738,35646,3,3,5,3
53638,25604,19971,3,1,5,4
53639,47876,30277,2,3,1,3
53640,14573,13640,2,3,3,2
53641,37206,33219,2,2,4,1
53642,2432,8498,4,4,5,3
53643,36952,16677,2,2,2,3
53644,1843,24431,2,3,2,2
53645,11139,23548,2,1,2,3
53646,23282,3091,4,5,2,5
53647,28441,11757,3,4,3,3
53648,7981,23295,3,4,4,1
53649,14127,15554,4,3,5,4
53650,30381,26062,4,5,4,3
53651,17429,13939,5,5,5,5
53652,7170,40151,2,2,3,2
53653,49979,5939,3,3,5,2
53654,28050,11865,4,5,4,3
53655,37624,6673,3,4,2,4
53656,3998,16518,1,1,1,1
53657,24874,7968,3,3,2,5
53658,35231,16938,2,1,1,4
53659,15902,8748,3,4,4,1
53660,13788,32159,1,1,3,1
53661,32233,22747,2,3,2,1
53662,33310,12283,3,5,4,2
53663,7864,10914,3,5,1,3
53664,29516,13930,3,5,1,5
53665,32070,19621,3,4,3,4
53666,38254,23766,3,4,5,2
53667,20478,6961,3,5,1,4
53668,5792,33971,3,4,1,4
53669,27910,901,3,5,2,4
53670,29673,27449,2,5,1,1
53671,40427,26892,4,4,5,3
53672,39486,33734,4,5,2,5
53673,9475,38576,2,3,2,2
53674,4335,12842,2,2,3,3
53675,23950,37531,2,2,1,3
53676,24177,15355,2,2,5,1
53677,16895,34305,2,1,4,2
53678,34611,14565,2,3,3,1
53679,43708,10217,4,3,5,4
53680,9024,13274,3,2,4,4
53681,9899,38019,2,1,2,4
53682,27610,27773,2,1,3,2
53683,21462,26381,3,4,4,3
53684,13288,12753,3,1,4,4
53685,40344,25605,2,1,2,3
53686,27048,11816,3,2,3,5
53687,3166,33741,3,3,5,2
53688,9988,30267,3,5,3,2
53689,39961,3848,2,1,5,2
53690,19903,30654,3,1,5,3
53691,20235,3818,2,2,3,1
53692,42067,8011,2,1,2,4
53693,21523,3241,3,4,4,3
53694,3025,36409,3,2,4,5
53695,36821,18125,2,5,1,2
53696,27815,29590,3,3,4,3
53697,37355,36367,2,1,5,1
53698,49848,35520,3,3,4,2
53699,11824,18650,3,2,2,5
53700,20205,10314,3,4,5,2
53701,22140,37206,3,5,3,1
53702,33553,10944,3,2,4,3
53703,29806,33289,3,4,2,3
53704,16163,12060,4,3,4,5
53705,12654,23680,2,3,2,1
53706,20666,19725,3,3,2,5
53707,5173,934,3,4,2,5
53708,38574,36451,3,3,2,4
53709,26862,17548,3,5,1,5
53710,15633,20762,3,4,1,4
53711,14857,31439,4,5,5,3
53712,46398,13853,3,1,5,3
53713,43237,34788,3,4,3,4
53714,42992,5162,2,4,3,1
53715,35468,15908,3,5,1,3
53716,21350,24758,4,3,4,5
53717,1184,34388,3,5,1,5
53718,12464,29809,3,1,5,5
53719,3064,65,4,5,4,3
53720,32005,31483,4,5,4,4
53721,3833,19293,3,4,5,2
53722,29037,41,3,5,2,2
53723,43201,18256,1,2,2,1
53724,20756,29640,2,2,2,4
53725,48291,13478,1,1,3,1
53726,43350,14463,3,5,3,1
53727,38102,34637,2,4,1,1
53728,47527,14103,3,4,1,5
53729,29070,25668,3,5,4,1
53730,23862,4064,2,2,1,5
53731,13397,6897,1,1,1,2
53732,16936,28982,4,5,3,4
53733,28244,10325,4,4,4,5
53734,12270,12481,2,3,4,1
53735,2361,8205,3,5,1,3
53736,46797,6352,3,5,1,5
53737,12642,14302,3,3,5,2
53738,2472,3290,1,2,1,2
53739,14768,8231,4,5,4,5
53740,30843,31075,4,5,5,3
53741,22977,3099,3,5,3,1
53742,8503,18424,2,2,2,4
53743,14439,9193,3,2,3,5
53744,8433,6529,2,2,3,1
53745,20245,36519,3,4,1,5
53746,259,13875,4,5,5,4
53747,1416,15654,2,1,4,2
53748,29920,38894,2,2,3,2
53749,23999,21727,3,4,2,4
53750,1622,8683,4,5,4,5
53751,3649,18189,1,1,1,2
53752,6845,22234,3,2,3,5
53753,46476,33506,2,2,4,2
53754,33272,35868,2,2,3,1
53755,29645,31603,2,2,2,2
53756,5493,11890,3,1,5,5
53757,15794,10633,3,4,2,3
53758,42217,3647,1,1,1,2
53759,13405,37493,3,3,5,1
53760,18329,4042,1,1,1,3
53761,19634,31281,2,1,2,5
53762,2440,21884,3,5,5,1
53763,44741,7133,4,5,5,3
53764,28151,20834,2,1,1,5
53765,32809,2714,1,1,1,1
53766,45068,39171,2,1,5,2
53767,36715,27838,3,5,1,3
53768,3354,34314,3,5,4,1
53769,9050,21220,3,1,4,5
53770,46825,6537,3,5,1,4
53771,35551,28895,4,5,2,5
53772,2642,24814,4,4,5,3
53773,27160,11240,3,4,5,2
53774,13195,39921,3,2,2,5
53775,44825,9625,4,5,5,2
53776,32291,17435,1,1,3,1
53777,12600,24316,2,2,4,2
53778,24057,39561,2,1,1,4
53779,21859,27890,1,2,1,1
53780,2205,9361,1,3,1,1
53781,8633,34180,3,5,4,2
53782,26657,25326,2,2,4,2
53783,29758,8933,3,2,5,2
53784,34857,22136,4,4,5,4
53785,20063,36382,1,1,3,1
53786,38379,18862,2,4,1,2
53787,15103,13283,5,5,5,5
53788,8158,8106,3,2,3,4
53789,4071,14118,1,1,2,1
53790,14857,18499,2,5,1,2
53791,25821,20787,3,5,3,2
53792,40526,23319,3,4,1,5
53793,7305,38770,3,3,3,5
53794,46966,2763,2,2,1,4
53795,17054,11880,4,5,3,5
53796,43696,18943,3,3,2,5
53797,32782,8431,2,3,2,3
53798,24086,3584,2,2,1,3
53799,4232,7449,3,3,4,2
53800,9087,15089,1,1,2,2
53801,11967,14556,1,2,2,1
53802,47046,38321,2,4,1,3
53803,20180,30969,2,1,3,4
53804,17196,1473,4,3,5,5
53805,30629,25436,2,4,2,2
53806,6624,37088,2,1,3,2
53807,14883,32380,2,2,1,3
53808,32841,6784,3,5,2,3
53809,25314,2774,3,5,1,3
53810,3565,13290,4,4,3,5
53811,20861,10762,3,3,5,2
53812,12812,21616,3,1,5,3
53813,25820,2982,2,2,3,2
53814,33243,16234,4,4,4,5
53815,37308,13342,3,5,3,3
53816,37893,37347,3,2,4,5
53817,18429,27902,3,4,2,5
53818,6031,21877,3,2,5,2
53819,37642,33950,3,5,1,5
53820,36568,24983,2,2,1,3
53821,2593,13219,3,5,2,4
53822,1255,18442,3,5,4,1
53823,17002,26241,3,3,3,5
53824,3697,28592,3,5,1,4
53825,12077,7288,3,5,2,4
53826,23493,2477,2,3,1,3
53827,33540,1331,3,2,4,4
53828,18810,19021,2,3,4,1
53829,35085,3380,4,3,4,5
53830,28296,39601,4,5,5,2
53831,35361,25085,3,3,3,4
53832,21618,11292,4,3,5,4
53833,30521,39444,3,1,4,5
53834,15654,27595,2,2,2,4
53835,43351,16484,3,5,3,1
53836,4134,26485,3,3,4,3
53837,13355,6187,2,4,1,2
53838,19174,16281,4,5,3,4
53839,36850,30086,2,4,1,1
53840,5025,573,2,1,1,4
53841,988,32612,2,5,2,1
53842,27473,27392,2,3,1,3
53843,36597,39016,3,1,3,5
53844,28593,36001,4,4,4,4
53845,31116,10520,3,3,4,4
53846,16843,2642,3,4,5,2
53847,23102,21966,3,1,3,5
53848,40426,33624,3,2,5,4
53849,49208,38290,2,3,2,2
53850,49923,10480,2,3,4,1
53851,30658,26327,3,1,5,4
53852,46680,12101,3,3,3,4
53853,47029,27038,2,3,1,4
53854,46002,31693,2,1,5,2
53855,13443,31664,2,2,1,4
53856,38608,27760,3,2,3,5
53857,11841,17362,1,2,2,1
53858,20913,1594,2,4,1,3
53859,25422,20715,3,3,4,2
53860,5959,7488,3,3,4,4
53861,3947,36358,2,2,3,3
53862,16980,1048,2,3,2,1
53863,5373,16761,3,4,5,1
53864,7448,15361,3,2,3,5
53865,29021,20769,1,3,1,1
53866,2688,24859,2,2,3,2
53867,10225,17739,2,4,1,3
53868,4737,35294,2,3,2,1
53869,31052,38923,2,1,5,2
53870,7905,6324,3,1,4,5
53871,25584,1639,3,4,3,4
53872,33990,5261,2,1,1,4
53873,21256,27870,1,2,2,1
53874,22052,12539,3,2,5,2
53875,37244,3590,3,5,3,1
53876,18337,13889,4,5,4,5
53877,27806,34049,2,2,2,4
53878,13319,11038,3,3,3,4
53879,2784,38526,4,4,4,5
53880,7008,36739,4,5,3,4
53881,12006,14807,4,3,4,5
53882,7445,29218,3,2,5,2
53883,38888,18829,2,2,5,1
53884,33687,31666,3,4,3,3
53885,13947,30084,4,4,5,5
53886,900,31674,1,2,1,2
53887,1793,39126,3,1,5,5
53888,49944,4400,2,3,3,1
53889,1957,18379,2,2,3,2
53890,37061,39074,2,2,3,1
53891,13833,13345,1,2,2,1
53892,43630,23215,2,1,5,2
53893,16789,4936,2,4,2,2
53894,32551,29794,2,1,3,4
53895,23738,29316,3,5,3,1
53896,29287,5799,2,2,1,5
53897,46302,25075,3,2,2,5
53898,22883,14249,3,3,5,1
53899,19088,34484,3,3,4,4
53900,31928,4818,2,1,2,3
53901,29191,16296,3,5,4,2
53902,32641,37557,3,5,3,1
53903,32215,6953,3,5,5,1
53904,40811,32938,3,3,2,5
53905,49751,15961,3,5,4,2
53906,41062,36450,4,5,5,2
53907,5625,31283,1,3,1,1
53908,20211,25623,3,2,5,4
53909,43869,20697,3,5,5,1
53910,19965,19853,1,1,2,2
53911,46425,9627,2,1,3,4
53912,19073,31312,2,4,1,2
53913,131,24833,2,1,4,2
53914,22049,985,2,3,2,2
53915,26995,6820,4,3,5,5
53916,36886,1412,2,1,2,3
53917,41739,385,1,1,1,2
53918,25830,2076,3,4,1,5
53919,42209,34363,2,3,2,3
53920,37223,15307,2,5,1,1
53921,33244,17403,4,5,5,4
53922,38763,34680,1,1,1,1
53923,30791,3510,2,1,2,3
53924,47844,6124,3,1,4,5
53925,27363,488,2,3,1,4
53926,24915,32437,2,4,2,1
53927,24497,38120,3,4,1,4
53928,27210,5928,2,3,1,4
53929,24954,25662,2,1,2,4
53930,19245,28541,4,4,4,4
53931,41444,8034,3,1,3,5
53932,44182,27960,3,3,2,5
53933,5529,8515,3,2,5,2
53934,38354,38243,1,2,1,1
53935,23533,10702,4,5,4,3
53936,32481,10782,4,4,4,5
53937,37640,8100,2,1,5,2
53938,3586,208,3,3,4,2
53939,3772,32377,4,5,5,3
53940,14741,10754,4,4,3,5
53941,1841,29364,1,2,2,1
53942,31445,11675,2,2,2,4
53943,26561,19784,2,5,2,1
53944,245,37695,2,1,3,4
53945,13653,12634,2,2,1,3
53946,48109,1276,4,5,3,4
53947,41444,1065,3,4,2,3
53948,11499,15506,2,3,1,2
53949,2422,11757,4,3,5,4
53950,37844,30852,3,5,4,1
53951,38770,18968,1,2,1,2
53952,24759,21684,4,4,3,5
53953,23128,39930,3,3,3,4
53954,40523,31027,2,3,2,2
53955,31791,27354,2,2,2,2
53956,45267,1082,3,5,4,1
53957,32992,30495,1,2,1,1
53958,20752,40172,4,3,4,5
53959,49246,29376,3,2,4,3
53960,23541,7713,2,1,3,4
53961,19155,9304,3,3,4,4
53962,13638,31667,2,2,1,3
53963,9678,11107,4,2,5,5
53964,33897,25305,1,1,1,2
53965,42232,29619,1,1,1,3
53966,26523,23317,2,4,3,1
53967,1866,34992,3,5,5,1
53968,21751,23323,3,3,2,5
53969,42412,37415,3,3,5,1
53970,24761,21649,2,4,1,2
53971,46984,20731,4,2,5,5
53972,30386,32560,2,3,3,1
53973,1863,38371,4,4,5,3
53974,12594,19160,2,3,4,1
53975,22997,39161,3,3,4,2
53976,34129,27359,2,4,3,1
53977,28643,5373,3,2,3,4
53978,36243,6760,3,5,2,3
53979,4155,172,2,2,1,5
53980,34876,4289,3,3,4,2
53981,12671,40061,3,2,3,5
53982,41285,33022,3,5,2,3
53983,34085,36964,2,2,1,4
53984,20697,1394,3,4,4,2
53985,18909,29131,2,3,1,3
53986,32339,15262,3,3,4,2
53987,33454,3273,4,4,3,5
53988,22218,4341,2,1,4,1
53989,31613,15711,2,5,2,1
53990,33579,17506,3,5,4,1
53991,33681,17895,3,2,4,3
53992,42901,15738,3,2,3,4
53993,1119,19860,3,2,5,3
53994,31559,11489,3,1,4,5
53995,32895,39210,1,2,1,2
53996,32702,11163,3,3,1,5
53997,10574,1847,3,3,1,5
53998,22181,39628,2,2,1,5
53999,33845,34936,3,4,4,3
54000,29597,2402,3,5,3,1
54001,29292,516,3,3,5,2
54002,43898,33568,2,1,2,3
54003,46890,32864,2,3,1,3
54004,28048,8226,4,5,4,5
54005,41382,38992,2,1,4,3
54006,35826,20575,3,2,4,4
54007,8187,31993,1,1,1,2
54008,46,28840,2,3,2,1
54009,5031,30199,3,3,1,5
54010,39501,34849,2,2,3,2
54011,12063,4312,3,3,3,3
54012,35688,17933,3,4,1,4
54013,35709,16151,3,1,3,5
54014,17465,35655,4,4,5,4
54015,41090,34721,3,5,2,2
54016,17279,9502,3,5,4,2
54017,31178,9106,3,2,5,2
54018,35821,21422,2,2,2,3
54019,16319,35368,3,4,1,4
54020,19073,24138,3,4,4,1
54021,15762,12282,3,4,1,5
54022,33998,7245,5,5,5,5
54023,6464,8869,2,3,3,2
54024,47266,32735,3,2,4,4
54025,23579,16106,3,3,3,3
54026,47041,8102,2,2,3,1
54027,30892,16079,3,3,4,3
54028,26641,16461,4,5,4,4
54029,15507,14348,3,1,4,5
54030,8960,28803,3,5,3,3
54031,13619,32711,3,2,4,4
54032,4596,11988,3,4,3,3
54033,24081,11705,2,1,3,4
54034,27729,26230,3,3,4,3
54035,4411,23450,3,5,5,1
54036,45794,31017,2,3,2,2
54037,34706,8522,3,5,2,3
54038,37152,2517,2,1,3,4
54039,28908,30898,2,5,1,2
54040,30886,36340,2,2,1,5
54041,11671,11159,3,1,4,4
54042,48768,3060,1,1,1,1
54043,43154,26135,3,2,4,4
54044,1258,38928,4,5,5,2
54045,44690,18301,4,3,4,5
54046,5301,19732,3,5,1,3
54047,32302,5045,4,3,5,4
54048,36565,24918,2,3,2,1
54049,17664,38072,2,4,1,2
54050,21561,32252,3,2,5,3
54051,1466,13261,2,1,3,2
54052,18069,14651,4,5,2,5
54053,34990,34611,2,2,3,1
54054,9387,33460,4,5,5,3
54055,42472,7055,4,5,5,4
54056,41642,16693,3,2,3,4
54057,35346,20409,1,3,1,1
54058,40337,16882,2,4,2,2
54059,20561,3009,3,3,5,2
54060,24400,10275,3,1,5,3
54061,6163,28724,3,4,4,3
54062,419,23128,3,2,4,5
54063,18680,32898,3,4,1,4
54064,48002,10709,2,1,5,1
54065,1173,17380,2,1,3,2
54066,19167,33511,2,5,1,2
54067,49760,33563,2,2,4,1
54068,47117,37730,3,2,5,4
54069,30879,20976,1,2,1,2
54070,779,28192,3,4,2,4
54071,26442,29721,3,3,4,3
54072,22106,29017,2,1,5,1
54073,39793,24413,3,3,4,2
54074,34020,28399,4,5,4,4
54075,36272,17066,2,1,5,1
54076,16691,24979,2,1,3,4
54077,49660,36243,3,2,4,3
